suite,mechanism_label,anchor,equivalence_ratio,intake_pressure_bar,annular_radial_clearance_um,annular_eccentricity_ratio,boundary_mass_fraction,mixing_time_ms,pressure_equalization_coeff_m_s_Pa,step_deg,status,error,pressure_equalization_coeff_used_m_s_Pa,pressure_equalization_attempts,two_model,two_fuel_profile,two_mechanism,two_fuel_composition,two_boundary_mass_fraction_initial,two_boundary_piston_area_fraction,two_mixing_time_ms,two_interzone_heat_transfer_coeff_W_m2K,two_pressure_equalization_coeff_m_s_Pa,two_boundary_leak_bias,two_peak_pressure_bar,two_peak_pressure_deg_atdc,two_max_pressure_rise_bar_per_deg,two_max_pressure_rise_deg_atdc,two_peak_core_temperature_K,two_peak_boundary_temperature_K,two_peak_temperature_K,two_final_core_temperature_K,two_final_boundary_temperature_K,two_CA10_deg_atdc,two_CA50_deg_atdc,two_CA90_deg_atdc,two_max_fuel_consumed_fraction,two_final_fuel_consumed_fraction,two_core_fuel_reaction_extent_fraction_initial_total,two_boundary_fuel_reaction_extent_fraction_initial_total,two_gross_indicated_work_mJ,two_gross_imep_bar,two_gross_indicated_power_W_per_cylinder,two_wall_energy_gas_to_wall_mJ,two_cumulative_chemical_heat_release_mJ,two_initial_trapped_mass_mg,two_mass_retained_end_fraction,two_blowby_mass_out_mg,two_blowby_mass_in_mg,two_mass_balance_residual_mg,two_max_interzone_pressure_difference_bar,two_max_volume_closure_error_mm3,two_final_boundary_volume_fraction,two_two_zone_note,two_max_fuelConsumed_CH3OCH3_fraction,two_final_fuelConsumed_CH3OCH3_fraction,two_CH3OCH3_mass_balance_residual_mg,two_inventory_fuelConsumed_CH3OCH3_fraction,two_max_fuelConsumed_CH4_fraction,two_final_fuelConsumed_CH4_fraction,two_CH4_mass_balance_residual_mg,two_inventory_fuelConsumed_CH4_fraction,two_end_core_X_CO,two_max_core_X_CO,two_end_boundary_X_CO,two_max_boundary_X_CO,two_end_core_X_CO2,two_max_core_X_CO2,two_end_boundary_X_CO2,two_max_boundary_X_CO2,two_end_core_X_CH2O,two_max_core_X_CH2O,two_end_boundary_X_CH2O,two_max_boundary_X_CH2O,two_end_core_X_CH4,two_max_core_X_CH4,two_end_boundary_X_CH4,two_max_boundary_X_CH4,two_end_core_X_CH3OCH3,two_max_core_X_CH3OCH3,two_end_boundary_X_CH3OCH3,two_max_boundary_X_CH3OCH3,two_end_core_X_O2,two_max_core_X_O2,two_end_boundary_X_O2,two_max_boundary_X_O2,two_branch,single_branch,single_gross_imep_bar,single_peak_pressure_bar,single_peak_temperature_K,single_max_pressure_rise_bar_per_deg,single_max_fuel_consumed_fraction,single_CA50_deg_atdc,two_minus_single_imep_bar,two_minus_single_fuel_consumed_fraction,two_zone_v6_gross_indicated_power_W,single_zone_v6_gross_indicated_power_W,compressor_electrical_power_W,two_zone_power_proxy_W,single_zone_power_proxy_W,mechanical_peak_net_gas_force_N,mechanical_rod_angle_at_peak_pressure_deg,mechanical_gas_only_rod_force_N,mechanical_crankpin_projected_area_mm2,mechanical_gas_only_projected_bearing_pressure_MPa,mechanical_reference_bearing_pressure_MPa,mechanical_required_crankpin_projected_area_mm2,mechanical_required_bearing_width_at_reference_pressure_mm,mechanical_thick_wall_inner_hoop_stress_MPa,mechanical_wall_allowable_stress_MPa,mechanical_required_wall_thickness_at_allowable_mm,mechanical_pressure_rise_bar_per_ms,mechanical_estimated_ringing_intensity_MW_m2,mechanical_estimated_first_radial_acoustic_frequency_kHz,mechanical_mechanical_note,run_id
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,3.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,48.08243783241785,0.25,2.5849948543121286,-4.75,856.0491596212679,757.7727593172654,856.0491596212679,452.47802140223945,530.2907224365077,-5.861606144275131,-4.13219347287343,7.602066149971642,0.29055958499946355,0.29055958499946355,0.2421158539718129,0.04844373102765062,12.21257650053615,0.30745497466309424,0.1221257650053615,-82.5233294344258,153.83078682699556,1.3855371398485976,0.9126663900977021,0.12099817329760201,0.0,5.786779080759526e-06,0.06615554427713563,0.0825758855979421,0.2248259105012283,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5428869115756626,0.5428869115756626,1.0714060053849198e-08,0.5428875201335482,0.04903228112780789,0.04903228112780789,7.025014826060408e-08,0.04903610054422259,0.003993172016965472,0.004062603517615619,0.003957701124264938,0.003957701124264938,0.0005820431226172219,0.0005926549899534269,0.0005769988073706922,0.0005769988073706922,0.0020905945192734067,0.002343489028008253,0.002039551417554238,0.002039551417554238,0.022433796973821356,0.023734177215191957,0.02244411161552116,0.0237341772151917,0.0034110434513959505,0.007911392405063292,0.0034239270899142915,0.007911392405063292,0.1921894619534186,0.2034358047016275,0.19224720062478787,0.20343580470162748,cool_partial_candidate,rapid_heat_release,8.722470079254203,95.99750122706442,1794.5269174999776,26.93122258018792,0.956520230066873,8.420932126886203,-8.415015104591108,-0.6659606450674095,0.732754590032169,20.78818205493481,14.240395623558312,-13.507641033526143,6.547786431376499,267.16937495840614,0.0781247763105524,267.1696233227941,6.0,44.52827055379902,50.0,5.3433924664558825,2.6716962332279413,13.079567910366045,80.0,0.263597733428436,18.611962951047325,0.39149526862344747,38.966323113005885,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",28
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,5.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,39.99033077923961,4.125,1.0002422328672935,2.5,816.1502964739165,680.2554137748165,816.1502964739165,438.0477911989543,531.3212232634861,0.052229695068596656,2.6517042096217867,7.545065779230112,0.2136307212536132,0.2136307212536132,0.2108560886585692,0.002774632595044028,-61.14164705496689,-1.539257792597608,-0.6114164705496689,-110.62971077084356,112.52519258521941,1.3855371398485976,0.7594098656233106,0.33333701881387673,0.0,9.547846191164534e-06,0.066162732566896,0.08214207246311206,0.22684928813526573,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.400363089666033,0.400363089666033,7.532207923975594e-08,0.40036736795503386,0.03489080393989866,0.03489080393989866,1.2203493888403236e-07,0.03489743883335145,0.00308871423053787,0.0035302331885523116,0.002911782328319214,0.002911782328319214,0.00044790670266240133,0.0005149172791593461,0.0004218691978432283,0.0004218691978432283,0.0017014264261729255,0.0020350155598943542,0.0016064592532089891,0.0016064592532089891,0.02268434275495604,0.023734177215191894,0.02274314156395995,0.023734177215191676,0.004143308243059237,0.007911392405063292,0.004343351201756873,0.00791139240506329,0.19426208294712918,0.2034358047016275,0.19476254504076382,0.20343580470162748,no_positive_gross_work,no_positive_gross_work,-2.5698699223043926,47.85808033922624,910.117302849963,2.826124012323163,0.34388446640434367,-22.48970851638616,1.0306121297067845,-0.13025374515073046,-3.6684988232980134,-6.124747154986253,14.240395623558312,-17.908894446856326,-20.365142778544566,221.25069948137818,1.288057690640661,221.30662003781572,6.0,36.88443667296929,50.0,4.426132400756314,2.213066200378157,10.878322122686013,80.0,0.21803446716606428,7.2017440766445135,0.06881525576533691,38.04741418363975,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",29
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,5.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,35.54646903914582,-5.0,0.6289783205005364,-26.125,729.3064449904801,673.8336609405983,729.3064449904801,433.54678805141396,532.0140696512137,6.201241775137048,13.623126417166205,21.513184415281824,0.17844941381270837,0.17844941381270837,0.17796004912384367,0.0004893646888647239,-90.4279808199092,-2.276549305594883,-0.904279808199092,-119.16603831025046,90.8615208277694,1.3855371398485976,0.6997714860032056,0.41596728204677513,0.0,1.0474537338177276e-05,0.06616656628022145,0.08145289448273804,0.22954130056941935,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.33838022025692965,0.33838022025692965,1.0643091710293306e-07,0.33838626552581474,0.025363907733653587,0.025363907733653587,1.367172030726309e-07,0.025371340884223798,0.00248429387794226,0.002833379088981252,0.002310063603268064,0.002310063603268064,0.0003284623727365973,0.000374638931884905,0.0003052162236420747,0.0003052162236420747,0.0009426184917556633,0.0011100752569100697,0.0008801647269432542,0.0008801647269432542,0.022898881541286942,0.023734177215192,0.022956731442711372,0.023734177215191665,0.00440312952047246,0.007911392405063292,0.004638884167387734,0.00791139240506329,0.19546637665023314,0.2034358047016275,0.19600909324958177,0.20343580470162748,no_positive_gross_work,no_positive_gross_work,-3.4505960869151604,44.72657762834752,890.27385458324,2.719017180070381,0.29149165891436685,-22.437988404919057,1.1740467813202775,-0.11304224510165847,-5.4256788491945525,-8.22377365597926,14.240395623558312,-19.666074472752864,-22.464169279537572,196.0339983469063,-1.5607105674229624,196.1067487103254,6.0,32.68445811838757,50.0,3.922134974206508,1.961067487103254,9.669485923148594,80.0,0.19322891534741868,4.528643907603862,0.028938378302726234,35.96624518233377,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",30
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,2.0,0.0,0.2,10.0,5e-05,0.125,ok,,7e-05,2,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,7e-05,0.0,59.366742920684274,2.125,3.4975756943541683,-5.125,874.5002353094552,805.6143487121617,874.5002353094552,461.5847710590598,527.7075282747644,-6.195117991923585,-4.3410805840372015,7.844899093630505,0.3373191944495022,0.3373191944495022,0.2775888287792294,0.059730365670272824,63.02907208832602,1.586774237287592,0.6302907208832602,-78.3382639462026,211.60754747850388,1.598696699825305,0.976585743921593,0.03742689605430318,0.0,5.397867110688545e-06,0.04358315267068625,0.0815963811096142,0.22190215536286512,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.625997147619518,0.625997147619518,-2.0212570542822334e-08,0.6259961526232314,0.06099713031790885,0.06099713031790885,6.160645522464011e-08,0.0610000331911963,0.004902411620179338,0.004998957474902304,0.004852736790571316,0.004852736790571316,0.0007521370290133961,0.0007631814598303317,0.0007466586577727939,0.0007466586577727939,0.0021579332883626904,0.002366404654328677,0.002134570163839532,0.002134570163839532,0.022171823854485285,0.02373417721519173,0.022182679600864917,0.023734177215192262,0.0028890704661024688,0.007911392405063292,0.002906067200174719,0.00791139240506329,0.1903702546108938,0.2034358047016275,0.19044003088958186,0.20343580470162786,cool_partial_candidate,rapid_heat_release,12.706196250458257,129.24608171233865,1859.2037927638753,62.12726238673304,0.9905339266329551,0.00025672541201678074,-11.119422013170665,-0.6532147321834529,3.7817443252995613,30.28255969699365,19.301469920133798,-15.519725594834236,10.981089776859854,331.2021837097894,0.6639251278480155,331.2244209271532,6.0,55.20407015452553,50.0,6.624488418543064,3.312244209271532,16.149167568305188,80.0,0.3280085204041402,25.18254499935001,0.5866988883471445,39.38401971176322,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",31
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,2.0,0.5,0.2,10.0,5e-05,0.125,ok,,7e-05,2,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,7e-05,0.0,58.91422338442729,2.375,3.4507642956531015,-5.0,872.6946481630789,802.9362197671711,872.6946481630789,460.40247645525915,527.5919347865391,-6.022314644640755,-4.1821452215341735,7.625730319661429,0.33342235671278797,0.33342235671278797,0.27428546155434885,0.0591368951584391,57.54649934653961,1.4487489595470175,0.5754649934653961,-79.92483738047012,208.82177158378892,1.598696699825305,0.9681161176804547,0.050969696347955944,0.0,2.961093919748624e-06,0.04358330430210102,0.08191243457913296,0.22217377007249003,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.6190900804737491,0.6190900804737491,-4.8195204107372796e-08,0.6190877079873298,0.059981679242993705,0.059981679242993705,2.9603217675844012e-08,0.059983074135615044,0.004823244756762386,0.004912782084085785,0.00477702757873321,0.00477702757873321,0.000740451035069528,0.0007506230301170749,0.0007353899178257921,0.0007353899178257921,0.0021485856572010654,0.002356049635210797,0.0021239240062267497,0.0021239240062267497,0.022191631229813925,0.02373417721519164,0.022201753106346193,0.023734177215192276,0.0029244418481779487,0.007911392405063292,0.0029398341703115944,0.00791139240506329,0.1905028690970073,0.2034358047016275,0.19056728178481824,0.2034358047016275,cool_partial_candidate,rapid_heat_release,12.42914254700342,128.36427540112936,1856.6676340787683,59.59855316374728,0.9869370007049689,0.3141874135393121,-10.980393587456401,-0.653514643992181,3.452789960792377,29.622260174715954,19.301469920133798,-15.848679959341421,10.320790254582157,328.634360818193,0.7419957162367836,328.66192028774276,6.0,54.776986714623796,50.0,6.573238405754855,3.2866192028774277,16.026071480168614,80.0,0.3254054831551218,24.84550292870233,0.5748914754759344,39.34334046387329,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",32
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,3.0,0.0,0.2,10.0,5e-05,0.125,ok,,7e-05,2,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,7e-05,0.0,56.37752573172107,2.375,3.1018814144442217,-3.875,862.9496248854241,786.110595451212,862.9496248854241,454.8599923470758,527.1961735314012,-5.060401728452402,-3.2350220397017866,7.230466334611515,0.3146062191923747,0.3146062191923747,0.25948158481497496,0.055124634377399714,30.889730996758345,0.7776574796105632,0.30889730996758347,-87.78915244107338,195.56734559080408,1.598696699825305,0.9255061260883507,0.11908280683779443,0.0,1.0303541961483364e-05,0.04358411298708525,0.08133626871676926,0.2234633959821608,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5855694646241698,0.5855694646241698,5.218657115298537e-08,0.5855720335920501,0.055240644304108216,0.055240644304108216,1.280833498728314e-07,0.05524667954397991,0.0044658988476087595,0.0045367372596309815,0.004429156169672437,0.004429156169672437,0.0006858993373155349,0.0006947957762856145,0.0006815010012756954,0.0006815010012756954,0.002085923360397215,0.002302987907038173,0.002052359858586525,0.002052359858586525,0.02228196983956226,0.0237341772151917,0.022290836099064498,0.02373417721519226,0.0030893466386248958,0.007911392405063292,0.003100911453018609,0.00791139240506329,0.19111923456395685,0.2034358047016275,0.19117243150303156,0.20343580470162748,cool_partial_candidate,rapid_heat_release,11.065777005825389,122.88370632432111,1841.064464463796,49.93536074836504,0.9672372608674739,2.2373616728843753,-10.288119526214826,-0.6526310416750991,1.8533838598055008,26.372963723147397,19.301469920133798,-17.448086060328297,7.071493803013599,314.23986559803814,0.7419957162367836,314.2662179368067,6.0,52.377702989467785,50.0,6.285324358736134,3.142662179368067,15.336029321069363,80.0,0.3108449402018558,22.333546183998397,0.482704524559849,39.12305831249558,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",33
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,3.0,0.5,0.2,10.0,5e-05,0.125,ok,,7e-05,2,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,7e-05,0.0,55.06522428175809,1.0,2.8686512968911586,-3.125,856.6726074747139,771.7115403811309,856.6726074747139,451.84336293186317,527.0835834458892,-4.401876681361504,-2.5484720618529706,7.762376250376171,0.30345342209005094,0.30345342209005094,0.2519170327305989,0.05153638935945204,15.780749435296983,0.3972847103623767,0.1578074943529698,-92.5304333998828,187.8238884985999,1.598696699825305,0.9005893915709594,0.1589155739326397,0.0,1.183769049305763e-05,0.043584624719079,0.08077357718549165,0.22415409695836036,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5655921583630473,0.5655921583630473,7.416688402815464e-08,0.5655958093471729,0.052534652920513354,0.052534652920513354,1.4887291643532874e-07,0.05254166775703951,0.004272889984468193,0.004348020058376546,0.004234512960652104,0.004234512960652104,0.0006545161584764185,0.000665855128260821,0.0006490816613012515,0.0006490816613012515,0.0020344269587421054,0.0022718626553615722,0.0019930677220213197,0.0019930677220213197,0.022332770319939094,0.02373417721519165,0.02234328834772603,0.02373417721519224,0.0031852045344004207,0.007911392405063292,0.0031992052195918535,0.007911392405063293,0.19147163102730216,0.2034358047016275,0.19153410583803082,0.2034358047016275,cool_partial_candidate,rapid_heat_release,10.292204317056736,118.59012801070283,1828.3386688340377,44.18053023461562,0.9542222782762277,3.6914310225411384,-9.89491960669436,-0.6507688561861769,0.9468449661178189,24.529315107476457,19.301469920133798,-18.35462495401598,5.227845187342659,306.79320874922445,0.3124856839001169,306.7977715984152,6.0,51.1329619330692,50.0,6.135955431968304,3.067977715984152,14.979052081406815,80.0,0.3033331545808362,20.65428933761634,0.42114323236114815,38.980509826873444,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",34
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,5.0,0.0,0.2,10.0,5e-05,0.125,ok,,7e-05,2,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,7e-05,0.0,42.28150449641276,-4.375,0.7562506669688815,-25.125,776.3754963715094,682.6084702741274,776.3754963715094,435.03333132039893,528.1102094979212,4.716981122244926,9.67251770521012,15.67515212072649,0.2051099553726052,0.2051099553726052,0.20398463966555846,0.001125315707046758,-80.1236813980899,-2.017135731602752,-0.801236813980899,-128.7368197211187,124.28674802376669,1.598696699825305,0.7336767161111927,0.4257591170448606,0.0,1.1037994813397005e-05,0.04358906559417315,0.08102946671527157,0.22819120515931168,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.3857873043634312,0.3857873043634312,1.0050633185478015e-07,0.3857922519492295,0.03216589273555972,0.03216589273555972,1.4260163068645064e-07,0.03217261207143072,0.0029574107283955125,0.003389508957444394,0.002763298372971223,0.002763298372971223,0.0004367063334182424,0.0005015701226932667,0.00040768911572906005,0.00040768911572906005,0.001272912674117904,0.0015071880622750187,0.0011929618913505075,0.0011929618913505075,0.022722842226731918,0.02373417721519171,0.022787942685533254,0.02373417721519223,0.004101462783129456,0.007911392405063292,0.0043379824131291956,0.00791139240506329,0.19437432630194013,0.2034358047016275,0.19494804203413552,0.20343580470162756,no_positive_gross_work,no_positive_gross_work,-2.8091035940197076,54.36794792887609,915.2702935965925,3.6434935529202335,0.3715394719622386,-20.02699310654721,0.7919678624169557,-0.16642951658963337,-4.807420883885394,-6.69491054633075,19.301469920133798,-24.10889080401919,-25.996380466464547,234.25196870445998,-1.3659887068239842,234.3185580999853,6.0,39.053093016664214,50.0,4.6863711619997055,2.3431855809998527,11.501575925512277,80.0,0.23088314222230283,5.445004802175947,0.036287854962312224,37.108720885934304,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",35
anchor_clearance_eccentricity,llnl_79,mechanism_divergent,0.35,3.0,5.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,39.673267762228,-5.5,0.6981958295085633,-26.25,703.6049180287728,675.2234319901836,703.6049180287728,396.10316496176983,521.2882083916995,4.827368656842803,12.36086035019477,23.183635054818446,0.008253959247505712,0.008253959247505712,0.008194810243104604,5.9149004401107495e-05,-152.20912518346287,-3.8319066189447284,-1.5220912518346288,-164.79432003290424,3.840794627107031,1.598696699825305,0.673007091777639,0.5227544111379305,0.0,8.072103436810336e-06,0.05910821054056287,0.08351028463484586,0.24704160687152663,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.016104755086996467,0.016104755086996467,1.0150935491072458e-07,0.01610975204821756,0.000739190323790285,0.000739190323790285,1.0709698556961258e-07,0.0007442366939709518,3.2297434366441774e-05,3.5711778036434464e-05,3.1549762319173314e-05,3.1549762319173314e-05,3.4103985470232925e-06,3.8225273634841705e-06,3.2667443895428227e-06,3.2667443895428227e-06,3.66892311157127e-05,4.1870554113102954e-05,3.438828724972237e-05,3.438828724972237e-05,0.023711919143430862,0.023734177215191853,0.023713305353338963,0.023734177215192206,0.0077408178328320695,0.007911392405063292,0.007751440616814548,0.007911392405063293,0.20312557177404228,0.2034358047016275,0.2031435329666593,0.2034358047016275,no_positive_gross_work,no_positive_gross_work,-3.985207423046003,50.3619637005531,889.7129330370211,3.427407550971111,0.30136226328520166,-20.056436471618373,0.15330080410127467,-0.29310830403769594,-9.132547511007772,-9.497907895837855,19.301469920133798,-28.43401743114157,-28.799377815971653,219.45152484265344,-1.7163682887336549,219.5500272220558,6.0,36.591671203675965,50.0,4.391000544441116,2.195500272220558,10.792073432939402,80.0,0.21625960836045305,5.027009972461656,0.03138088870013307,35.326816950714715,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",36
zone_mixing_sensitivity,skeletal_39,shared,0.4,2.3,3.0,0.0,0.1,0.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_luo_sk39,mechanisms/dme_luo_sk39.yaml,"CH3OCH3:0.25, CH4:0.75",0.1,0.1,0.0,100.0,5e-05,0.0,33.860314141840135,-1.0,0.6318671138397036,-22.0,652.7007663312,634.5493135397442,652.7007663312,340.1146734659248,547.3322196541017,2.315355323025163,13.46109371625154,27.378441019451845,4.6134902394957194e-07,4.6134902394957194e-07,4.468697903561691e-07,1.4479233593402856e-08,-21.233835439158874,-0.5345676513600792,-0.21233835439158877,-57.44238462486374,0.00015476132221638726,1.2246802089407107,0.9456320682248042,0.0665781433881267,0.0,5.186657994349717e-06,0.08286683160069631,0.063065935008611,0.15194470345050914,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",9.346096443488125e-07,9.346096443488125e-07,7.504203683971198e-08,5.169721921310336e-06,8.856975190390342e-09,8.344732957184479e-09,7.839757786810455e-08,4.243456803316406e-06,1.3679512046304303e-09,1.3679512046304303e-09,3.435168591664711e-10,3.435168591664711e-10,2.8770394082848396e-11,2.8770394082848396e-11,6.2840870995022235e-12,6.2840870995022235e-12,3.7505749979689167e-10,3.7505749979689167e-10,7.620584389259324e-11,7.620584389259324e-11,0.02700270018273119,0.027002700270046937,0.02700270024031898,0.027002700270027838,0.009000890736272965,0.009000900090009001,0.009000897385127169,0.009000900090009058,0.20252023502078373,0.20252025202520252,0.20252024702808508,0.20252025202520382,no_positive_gross_work,rapid_heat_release,8.748091412923065,101.45605203757862,1958.4636569390002,77.660494490156,0.9766327556280844,2.9159913111064064,-9.282659064283145,-0.9766322942790604,-1.2740301263495326,20.84924514187682,10.773535931219865,-12.047566057569398,10.075709210656957,186.46590946417558,-0.3124856839001169,186.4686827192537,6.0,31.078113786542286,50.0,3.729373654385074,1.864686827192537,9.210811644536275,80.0,0.18385619029559833,4.549443219645865,0.02900426481721919,34.024921828284945,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",37
