case_id,hypothesis,case,mechanism,mechanism_path,temperature_K,pressure_bar,equivalence_ratio,egr_fraction,fuel,oxidizer,status,delay_s,delay_ms,peak_dPdt_Pa_s,final_temperature_K,final_pressure_bar,error_type,error,ignition_criterion
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012938688141398546,1.2938688141398547,23290536134.177223,1708.1982518643313,79.60393605992445,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012923724457699994,1.2923724457699994,23173168980.449707,1716.5836094027234,79.09114550920901,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012905469204763417,1.2905469204763418,22978417144.259426,1724.9790749865065,78.59026632503021,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012899602077285756,1.2899602077285757,22713070444.89996,1733.3872796367875,78.10103252238731,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012920974368935136,1.2920974368935136,22386947150.941082,1741.8098463775493,77.62314192440773,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0012981158622239243,1.2981158622239244,22012087022.974213,1750.2476092945628,77.15626839788115,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0013081371568554895,1.3081371568554896,21603471644.750366,1758.7008078655952,76.70007216930402,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0013204810994216585,1.3204810994216585,21177716923.765842,1767.169278195438,76.25420936736275,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0013318214138861911,1.331821413886191,20752246574.320454,1775.6526129484246,75.81833954947022,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.0013383987045607988,1.3383987045607988,20342261568.00991,1784.1502616771145,75.39213007225837,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_h2o_plus2:phi0.40,dilution,pure_dme_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76,H2O:2",ignited,0.001335727379396749,1.335727379396749,19961043647.003147,1792.6615829714337,74.97525803204834,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.00336586926362373,3.36586926362373,11546286747.309273,1759.4084724404452,79.933996350804,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.003231514582958868,3.2315145829588676,12456993618.530144,1767.6161340110666,79.39984043266199,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.003106246545477195,3.106246545477195,13438770221.822582,1775.838379335949,78.87828134445354,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.002992409896081608,2.992409896081608,14497023989.00743,1784.0759244329245,78.36893753548485,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.00289173159926305,2.89173159926305,15636647852.228077,1792.3289913655565,77.87142128198036,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.002804353233821884,2.804353233821884,16862832233.14584,1800.597465408915,77.3853462577512,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.0027273877858567507,2.7273877858567506,18181190099.900696,1808.8810130818613,76.91033284586653,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.0026570482180349924,2.6570482180349924,19596684796.655827,1817.1791624281898,76.44601141548381,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.0025877716417476273,2.587771641747627,21114703785.329327,1825.4913501705412,75.99202391062462,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.0025136182800235833,2.513618280023583,22740861624.45944,1833.8169443204013,75.54802425672364,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:dme25_co_75_h2o_plus2:phi0.40,partner_dilution,dme25_co_75_h2o_plus2,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.4,,"CH3OCH3:0.25,CO:0.75","O2:1,N2:3.76,H2O:2",ignited,0.002430445052300408,2.430445052300408,24480667257.48661,1842.1552548213829,75.11367821528381,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015843501647264304,1.5843501647264304,8946478138.823084,1555.2179719329413,72.07807168271154,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015824437638923322,1.582443763892332,9180696884.80044,1564.1938586742187,71.6750314007957,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015752001299009942,1.5752001299009941,9386378689.067461,1573.1784430599162,71.28137153627851,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015643358911069205,1.5643358911069205,9562472105.60068,1582.1745700581926,70.89691676898659,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015513272364219846,1.5513272364219846,9708649734.01317,1591.1840576548454,70.52145167764873,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015385864920885023,1.5385864920885024,9825698176.919174,1600.2079382407435,70.15473402159878,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015281884204895776,1.5281884204895777,9915926239.9919,1609.246638332576,69.79650436637995,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.001521640559506942,1.521640559506942,9983157053.671427,1618.3001162522253,69.4464932046202,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015187754062538819,1.5187754062538819,10033070196.203869,1627.367988564197,69.10442713726232,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.001517069553316456,1.517069553316456,10072898556.341745,1636.4496461062367,68.77003422047333,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.20:phi0.20,lean,pure_dme_phi_0.20,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.2,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0015124239518454203,1.5124239518454203,10110608065.838083,1645.5443368371175,68.44304753160198,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0009008815267191042,0.9008815267191042,44522578319.835014,1843.5183926766133,86.01446391551711,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0009180188794023887,0.9180188794023887,44646895136.80402,1852.200206499769,85.44348330317244,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010219054864352814,1.0219054864352815,45355307802.051994,1860.8859447410273,84.88541389323137,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010311292366785515,1.0311292366785516,48993647220.72086,1869.5796096744207,84.34002289281545,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010402189927674638,1.0402189927674639,52813737181.70913,1878.283970569977,83.80702926351246,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010497375229651129,1.049737522965113,56816418655.68701,1887.0008054311832,83.2861176597651,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010605496994775417,1.0605496994775416,61001441547.27645,1895.7310904779538,82.77694905384105,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010729805776281778,1.0729805776281778,65371297201.85919,1904.4751495278822,82.27916884597823,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0010868750944184003,1.0868750944184002,69922652332.64821,1913.2327997872276,81.79241431923298,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.001100599524756718,1.100599524756718,74656881955.94168,1922.0035059856214,81.31632202292158,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.30:phi0.30,lean,pure_dme_phi_0.30,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.3,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0011116455952726247,1.1116455952726247,79569734623.20866,1930.7865106011168,80.85053364229074,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0006450301400229287,0.6450301400229287,285664588959.31934,1875.9386250036198,89.22245375361744,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0006610276088280587,0.6610276088280588,298167977858.7221,1885.728676495598,88.67082230050228,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0006780624758010784,0.6780624758010785,310484302596.80444,1895.0082600087749,88.11007561339531,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0006958533227846745,0.6958533227846745,322576058313.30426,1905.5451821212107,87.61351425058442,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.000714228680248898,0.7142286802488981,334600281153.5316,1915.073470676668,87.08660367837517,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007333835761621511,0.7333835761621511,346797304392.1006,1925.496161497749,86.6070996911804,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007534436782776617,0.7534436782776617,359165387482.0187,1935.5664114117326,86.12377943697021,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007744849586140425,0.7744849586140425,371690535812.9364,1945.101314880431,85.62962061900798,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007960233084263606,0.7960233084263606,384376357652.4037,1955.0117097129244,85.16046053193894,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0008169263690882867,0.8169263690882866,397217134506.9462,1966.188577553279,84.74975654256137,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0008352511612607078,0.8352511612607078,410200064981.8154,1975.7521448295668,84.28605123365803,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0006456629109979444,0.6456629109979444,285087287053.34845,1876.4714893420432,89.24236495410692,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0006616520100332098,0.6616520100332098,297389971427.66986,1885.057075086644,88.6395925165791,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0006787029067405365,0.6787029067405365,309785418872.68695,1895.0053447201192,88.10710400676666,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0006964965322933715,0.6964965322933715,321840199931.7002,1905.3900041757784,87.60427644730386,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007148805404730189,0.7148805404730189,333851245136.9186,1915.6556073095321,87.10749438095557,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007340241299163161,0.734024129916316,346033737773.33435,1925.7348698984272,86.61389446036223,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007541026983468439,0.7541026983468438,358383271992.7054,1935.1890299356967,86.10595330809826,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007751441261388475,0.7751441261388475,370894687457.0966,1945.783532711871,85.65366894568037,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.000796700273276851,0.796700273276851,383565933657.4722,1955.2235827795917,85.1659204086035,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,965,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0008176037801589887,0.8176037801589887,396389373918.32336,1966.026910461762,84.74076678041737,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_full,mechanisms/dme_zhao_full.yaml,975,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.000835929011497644,0.835929011497644,409357359095.1052,1975.961829210108,84.29126557542114,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,875,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0007717556958209617,0.7717556958209617,278527428609.17896,1875.6902798367178,88.8265769454009,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,885,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0007881838296899042,0.7881838296899042,290838006592.1423,1885.1283849684462,88.2619082256675,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,895,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008050329939580718,0.8050329939580718,302989944447.99384,1895.6068156865251,87.75296820243823,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,905,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008221534299090688,0.8221534299090688,314834647268.3161,1905.398211341197,87.22700257764765,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,915,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008396459160287963,0.8396459160287963,326638897872.14355,1915.416359934399,86.72170680501796,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,925,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008579348001366095,0.8579348001366095,338621735210.50836,1925.046115430439,86.21177262734619,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,935,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008773659256700199,0.8773659256700199,350782275705.4672,1935.7277548336579,85.75442547008322,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,945,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008979852129793099,0.8979852129793099,363114127342.6158,1945.0706763396179,85.25434130347782,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_full:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_full,mechanisms/dme_zhao_full.yaml,955,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009191009031751734,0.9191009031751733,375614645491.8511,1956.0304761801972,84.82735939372728,,,accepted-step maximum dP/dt after qualifying +400 K rise
