assumption_label,bore_mm,bore_tolerance_diameter_um,cold_interference_fraction,counts,cte_relative_half_range,fractions,liner_material,liner_temperature_center_K,nominal_cold_clearance_um,piston_material,piston_temperature_center_K,piston_tolerance_diameter_um,samples,seed,temperature_error_half_range_K
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 3915, ""sub_1_um"": 72, ""1_to_3_um"": 13, ""3_to_5_um"": 0, ""ge_5_um"": 0}",0.05,"{""interference"": 0.97875, ""sub_1_um"": 0.018, ""1_to_3_um"": 0.00325, ""3_to_5_um"": 0.0, ""ge_5_um"": 0.0}",gray_iron_gjl250,400.0,10.0,al_2618_t61,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 3259, ""sub_1_um"": 214, ""1_to_3_um"": 315, ""3_to_5_um"": 166, ""ge_5_um"": 46}",0.05,"{""interference"": 0.81475, ""sub_1_um"": 0.0535, ""1_to_3_um"": 0.07875, ""3_to_5_um"": 0.0415, ""ge_5_um"": 0.0115}",gray_iron_gjl250,400.0,10.0,al_2618_t61,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2748, ""sub_1_um"": 409, ""1_to_3_um"": 540, ""3_to_5_um"": 264, ""ge_5_um"": 39}",0.05,"{""interference"": 0.687, ""sub_1_um"": 0.10225, ""1_to_3_um"": 0.135, ""3_to_5_um"": 0.066, ""ge_5_um"": 0.00975}",al_6061_t6,400.0,2.0,al_4032_t6,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2370, ""sub_1_um"": 271, ""1_to_3_um"": 436, ""3_to_5_um"": 315, ""ge_5_um"": 608}",0.05,"{""interference"": 0.5925, ""sub_1_um"": 0.06775, ""1_to_3_um"": 0.109, ""3_to_5_um"": 0.07875, ""ge_5_um"": 0.152}",al_6061_t6,400.0,2.0,al_4032_t6,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2336, ""sub_1_um"": 437, ""1_to_3_um"": 731, ""3_to_5_um"": 364, ""ge_5_um"": 132}",0.05,"{""interference"": 0.584, ""sub_1_um"": 0.10925, ""1_to_3_um"": 0.18275, ""3_to_5_um"": 0.091, ""ge_5_um"": 0.033}",al_6061_t6,400.0,3.0,al_4032_t6,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2213, ""sub_1_um"": 229, ""1_to_3_um"": 438, ""3_to_5_um"": 386, ""ge_5_um"": 734}",0.05,"{""interference"": 0.55325, ""sub_1_um"": 0.05725, ""1_to_3_um"": 0.1095, ""3_to_5_um"": 0.0965, ""ge_5_um"": 0.1835}",al_6061_t6,400.0,3.0,al_4032_t6,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 1316, ""sub_1_um"": 459, ""1_to_3_um"": 938, ""3_to_5_um"": 727, ""ge_5_um"": 560}",0.05,"{""interference"": 0.329, ""sub_1_um"": 0.11475, ""1_to_3_um"": 0.2345, ""3_to_5_um"": 0.18175, ""ge_5_um"": 0.14}",al_6061_t6,400.0,5.0,al_4032_t6,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 1649, ""sub_1_um"": 218, ""1_to_3_um"": 492, ""3_to_5_um"": 444, ""ge_5_um"": 1197}",0.05,"{""interference"": 0.41225, ""sub_1_um"": 0.0545, ""1_to_3_um"": 0.123, ""3_to_5_um"": 0.111, ""ge_5_um"": 0.29925}",al_6061_t6,400.0,5.0,al_4032_t6,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 362, ""sub_1_um"": 244, ""1_to_3_um"": 726, ""3_to_5_um"": 928, ""ge_5_um"": 1740}",0.05,"{""interference"": 0.0905, ""sub_1_um"": 0.061, ""1_to_3_um"": 0.1815, ""3_to_5_um"": 0.232, ""ge_5_um"": 0.435}",al_6061_t6,400.0,8.0,al_4032_t6,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 992, ""sub_1_um"": 196, ""1_to_3_um"": 430, ""3_to_5_um"": 479, ""ge_5_um"": 1903}",0.05,"{""interference"": 0.248, ""sub_1_um"": 0.049, ""1_to_3_um"": 0.1075, ""3_to_5_um"": 0.11975, ""ge_5_um"": 0.47575}",al_6061_t6,400.0,8.0,al_4032_t6,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 49, ""sub_1_um"": 109, ""1_to_3_um"": 434, ""3_to_5_um"": 737, ""ge_5_um"": 2671}",0.05,"{""interference"": 0.01225, ""sub_1_um"": 0.02725, ""1_to_3_um"": 0.1085, ""3_to_5_um"": 0.18425, ""ge_5_um"": 0.66775}",al_6061_t6,400.0,10.0,al_4032_t6,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 604, ""sub_1_um"": 163, ""1_to_3_um"": 356, ""3_to_5_um"": 474, ""ge_5_um"": 2403}",0.05,"{""interference"": 0.151, ""sub_1_um"": 0.04075, ""1_to_3_um"": 0.089, ""3_to_5_um"": 0.1185, ""ge_5_um"": 0.60075}",al_6061_t6,400.0,10.0,al_4032_t6,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 3543, ""sub_1_um"": 302, ""1_to_3_um"": 154, ""3_to_5_um"": 1, ""ge_5_um"": 0}",0.05,"{""interference"": 0.88575, ""sub_1_um"": 0.0755, ""1_to_3_um"": 0.0385, ""3_to_5_um"": 0.00025, ""ge_5_um"": 0.0}",steel_4140,400.0,2.0,steel_4140,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2901, ""sub_1_um"": 332, ""1_to_3_um"": 462, ""3_to_5_um"": 250, ""ge_5_um"": 55}",0.05,"{""interference"": 0.72525, ""sub_1_um"": 0.083, ""1_to_3_um"": 0.1155, ""3_to_5_um"": 0.0625, ""ge_5_um"": 0.01375}",steel_4140,400.0,2.0,steel_4140,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 3014, ""sub_1_um"": 518, ""1_to_3_um"": 446, ""3_to_5_um"": 22, ""ge_5_um"": 0}",0.05,"{""interference"": 0.7535, ""sub_1_um"": 0.1295, ""1_to_3_um"": 0.1115, ""3_to_5_um"": 0.0055, ""ge_5_um"": 0.0}",steel_4140,400.0,3.0,steel_4140,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 2548, ""sub_1_um"": 363, ""1_to_3_um"": 567, ""3_to_5_um"": 365, ""ge_5_um"": 157}",0.05,"{""interference"": 0.637, ""sub_1_um"": 0.09075, ""1_to_3_um"": 0.14175, ""3_to_5_um"": 0.09125, ""ge_5_um"": 0.03925}",steel_4140,400.0,3.0,steel_4140,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 1515, ""sub_1_um"": 798, ""1_to_3_um"": 1234, ""3_to_5_um"": 437, ""ge_5_um"": 16}",0.05,"{""interference"": 0.37875, ""sub_1_um"": 0.1995, ""1_to_3_um"": 0.3085, ""3_to_5_um"": 0.10925, ""ge_5_um"": 0.004}",steel_4140,400.0,5.0,steel_4140,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 1733, ""sub_1_um"": 431, ""1_to_3_um"": 786, ""3_to_5_um"": 561, ""ge_5_um"": 489}",0.05,"{""interference"": 0.43325, ""sub_1_um"": 0.10775, ""1_to_3_um"": 0.1965, ""3_to_5_um"": 0.14025, ""ge_5_um"": 0.12225}",steel_4140,400.0,5.0,steel_4140,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 102, ""sub_1_um"": 248, ""1_to_3_um"": 1141, ""3_to_5_um"": 1520, ""ge_5_um"": 989}",0.05,"{""interference"": 0.0255, ""sub_1_um"": 0.062, ""1_to_3_um"": 0.28525, ""3_to_5_um"": 0.38, ""ge_5_um"": 0.24725}",steel_4140,400.0,8.0,steel_4140,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 658, ""sub_1_um"": 312, ""1_to_3_um"": 748, ""3_to_5_um"": 823, ""ge_5_um"": 1459}",0.05,"{""interference"": 0.1645, ""sub_1_um"": 0.078, ""1_to_3_um"": 0.187, ""3_to_5_um"": 0.20575, ""ge_5_um"": 0.36475}",steel_4140,400.0,8.0,steel_4140,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 8, ""1_to_3_um"": 325, ""3_to_5_um"": 1138, ""ge_5_um"": 2529}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.002, ""1_to_3_um"": 0.08125, ""3_to_5_um"": 0.2845, ""ge_5_um"": 0.63225}",steel_4140,400.0,10.0,steel_4140,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 266, ""sub_1_um"": 161, ""1_to_3_um"": 550, ""3_to_5_um"": 748, ""ge_5_um"": 2275}",0.05,"{""interference"": 0.0665, ""sub_1_um"": 0.04025, ""1_to_3_um"": 0.1375, ""3_to_5_um"": 0.187, ""ge_5_um"": 0.56875}",steel_4140,400.0,10.0,steel_4140,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 2, ""ge_5_um"": 3998}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0005, ""ge_5_um"": 0.9995}",steel_4140,400.0,2.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 8, ""3_to_5_um"": 560, ""ge_5_um"": 3432}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.002, ""3_to_5_um"": 0.14, ""ge_5_um"": 0.858}",steel_4140,400.0,2.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,3.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 150, ""ge_5_um"": 3850}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0375, ""ge_5_um"": 0.9625}",steel_4140,400.0,3.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,5.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,5.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,8.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,8.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,10.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",steel_4140,400.0,10.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 26, ""ge_5_um"": 3974}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0065, ""ge_5_um"": 0.9935}",gray_iron_gjl250,400.0,2.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 10, ""3_to_5_um"": 669, ""ge_5_um"": 3321}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0025, ""3_to_5_um"": 0.16725, ""ge_5_um"": 0.83025}",gray_iron_gjl250,400.0,2.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,3.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 202, ""ge_5_um"": 3798}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0505, ""ge_5_um"": 0.9495}",gray_iron_gjl250,400.0,3.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,5.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,5.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,8.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,8.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,10.0,si3n4_sn201b,450.0,1.0,4000,20260902,25.0
engineering sensitivity distribution; not measured production statistics,12.5,1.0,0.0,"{""interference"": 0, ""sub_1_um"": 0, ""1_to_3_um"": 0, ""3_to_5_um"": 0, ""ge_5_um"": 4000}",0.05,"{""interference"": 0.0, ""sub_1_um"": 0.0, ""1_to_3_um"": 0.0, ""3_to_5_um"": 0.0, ""ge_5_um"": 1.0}",gray_iron_gjl250,400.0,10.0,si3n4_sn201b,450.0,1.0,4000,20260902,50.0
