crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,core_volume_mm3,wall_shell_volume_mm3,total_volume_mm3,python_volume_mm3,volume_error_percent,k_mix_1_s,tau_mix_ms
-6.994983311716,0.024028474540039445,0.1555451966282574,0.43741471832522605,0.28186952169696866,47.54936590676688,13.150474097556149,60.69984000432303,60.78536432751925,-0.14069887405034898,99.36136418187945,10.064274058974425
-6.544983311716,0.02409097454003944,0.15592316714180887,0.43604820629462493,0.28012503915281606,47.36085736181107,13.098339296379221,60.459196658190294,60.544381921853216,-0.14069887404726256,99.29327102582688,10.071175918254248
-6.094983311716,0.024153474540039445,0.1562985151034997,0.4346911898021526,0.2783926746986529,47.18479230444963,13.049645924080814,60.234438228530436,60.319306814047195,-0.14069887404108972,99.20966237706068,10.07966337189371
-5.644983311716,0.024215974540039445,0.15667120260812084,0.4333438043836198,0.27667260177549896,47.02118858222828,13.004398916673663,60.025587498901935,60.1101618197859,-0.14069887407310855,99.11087674605481,10.089709957487646
-5.194983311716,0.024278474540039445,0.1570411954911402,0.4320061788655899,0.2749649833744497,46.87006278121044,12.962602861281876,59.83266564249231,59.916968142037085,-0.14069887405673276,98.99717975898162,10.101297859541035
-4.744983311716,0.024340974540039445,0.15740846053035118,0.430678432984282,0.2732699724539308,46.73143022380568,12.924261995527571,59.65569221933325,59.739745368431954,-0.14069887405834258,98.86913058262606,10.11438043509737
-4.294983311716,0.024403474540039445,0.15777296861847756,0.42936067067721007,0.2715877020587325,46.60530496697328,12.889380207061723,59.494685174035006,59.57851146884702,-0.14069887404932757,98.72687335717592,10.12895441732649
-3.844983311716,0.024465974540039445,0.1581346892180689,0.42805299916134953,0.26991830994328064,46.49169980041183,12.85796103307121,59.349660833483036,59.433282793186564,-0.14069887405431247,98.57039969176986,10.145033429173514
-3.394983311716,0.024528474540039445,0.15849359556406115,0.426755515136732,0.26826191957267087,46.390626245059956,12.83000765985084,59.22063390491079,59.30407406936751,-0.14069887400841585,98.40035561634144,10.162564898636697
-2.944983311716,0.024590974540039445,0.1588496646515224,0.4254683020444214,0.266618637392899,46.30209455155476,12.805522922353683,59.10761747390845,59.19089840150277,-0.14069887405563364,98.21735894760222,10.181499591467206
-2.494983311716,0.024653474540039445,0.1592028765736578,0.42419143391830966,0.2649885573446519,46.2261136991676,12.784509303940563,59.01062300310816,59.093767268288374,-0.1406988740500159,98.02172635946512,10.20181991421781
-2.044983311716,0.024715974540039442,0.15955321203990655,0.4229249791532698,0.2633717671133633,46.16269139449908,12.76696893597095,58.929660330470035,59.0126905215888,-0.14069887406403803,97.8136741171606,10.223519451914324
-1.594983311716,0.024778474540039445,0.1599006542316238,0.42166899993922907,0.26176834570760527,46.11183407068885,12.752903597613736,58.864737668302595,58.947676385225236,-0.14069887399908998,97.59386588486576,10.246545630026873
-1.144983311716,0.024840974540039442,0.16024519007864377,0.4204235417908839,0.26017835171224013,46.07354688636834,12.742314715614707,58.81586160198305,58.89873145396247,-0.14069887403974635,97.36231875575454,10.270913971437185
-0.694983311716,0.024903474540039446,0.16058680423230662,0.41918866092893503,0.2586018566966284,46.047833725445244,12.735203364062569,58.78303708950781,58.86586069269866,-0.14069887404385417,97.11885057216462,10.296662224775254
-0.244983311716,0.024965974540039446,0.16092548391241063,0.4179644025067443,0.2570389185943337,46.0346971962395,12.731570264366114,58.76626746060562,58.84906743585373,-0.14069887401081393,96.86451667923006,10.323697823337435
